name,sex,bib_display,label,place,placeChange,isFinish,distance,time,time_sec,time_min,splitTime,netTime,waveTime,epochTime,timestamp,flag_finished,last_distance,last_time
Jordan Daniel,M,536,18M,117,2,,18.0,01:35:54.23,5754.23,95.90383333333332,00:05:34.17,01:35:54.23,01:35:54.23,1706978752.92,1706960752.92,1,26.2,142.41266666666667
Daniel Docherty,M,529,18M,118,6,,18.0,01:35:55.68,5755.68,95.92800000000001,00:05:18.68,01:35:55.68,01:35:55.68,1706978754.37,1706960754.37,1,26.2,140.66966666666667
Prescott Leach,M,568,18M,119,6,,18.0,01:36:02.63,5762.63,96.04383333333334,00:05:22.39,01:36:02.63,01:36:02.63,1706978761.32,1706960761.32,1,26.2,141.11666666666667
Jesse Davis,M,571,18M,120,2,,18.0,01:36:08.55,5768.55,96.1425,00:05:37.89,01:36:08.55,01:36:08.55,1706978767.24,1706960767.24,1,26.2,144.27833333333334
Andrew McCann,M,528,18M,121,0,,18.0,01:36:13.58,5773.58,96.22633333333333,00:05:46.72,01:36:13.58,01:36:13.58,1706978772.27,1706960772.27,1,26.2,143.74016666666665
James Withers,M,569,18M,122,8,,18.0,01:36:27.48,5787.48,96.458,00:05:28.69,01:36:27.48,01:36:27.48,1706978786.17,1706960786.17,1,26.2,142.518
Mark Messmer,M,564,18M,123,3,,18.0,01:36:29.36,5789.36,96.48933333333333,00:05:39.91,01:36:29.36,01:36:29.36,1706978788.05,1706960788.05,1,26.2,145.84283333333332
Owen Ritz,M,592,18M,124,-1,,18.0,01:36:34.37,5794.37,96.57283333333334,00:05:58.37,01:36:34.37,01:36:34.37,1706978793.06,1706960793.06,1,26.2,145.39583333333334
Kevin Wood,M,566,18M,,,,18.0,01:36:36.64,5796.64,96.61066666666667,00:05:56.03,01:36:36.64,01:36:36.64,1706978795.33,1706960795.33,0,21.0,117.29533333333333
Zachary Ornelas,M,484,18M,125,3,,18.0,01:36:40.50,5800.5,96.675,00:05:44.89,01:36:40.50,01:36:40.50,1706978799.19,1706960799.19,1,26.2,144.12983333333335
Henry Sterling,M,546,18M,126,6,,18.0,01:36:41.34,5801.34,96.68900000000001,00:05:37.47,01:36:41.34,01:36:41.34,1706978800.03,1706960800.03,1,26.2,147.2275
Marcus Graham,M,574,18M,127,6,,18.0,01:36:41.43,5801.43,96.6905,00:05:36.31,01:36:41.43,01:36:41.43,1706978800.12,1706960800.12,1,26.2,144.39583333333334
Dylan Belles,M,577,18M,128,-1,,18.0,01:36:44.91,5804.91,96.74849999999999,00:05:49.43,01:36:44.91,01:36:44.91,1706978803.60,1706960803.60,1,26.2,145.97400000000002
Thomas Slattery,M,464,18M,129,0,,18.0,01:36:50.53,5810.53,96.84216666666666,00:05:54.88,01:36:50.53,01:36:50.53,1706978809.22,1706960809.22,1,26.2,147.28699999999998
Sam Chelanga,M,406,18M,,,,18.0,01:36:55.17,5815.17,96.9195,00:06:13.19,01:36:55.17,01:36:55.17,1706978813.86,1706960813.86,0,18.0,96.9195
Chad Beyer,M,507,18M,130,1,,18.0,01:36:59.98,5819.98,96.99966666666666,00:05:58.78,01:36:59.98,01:36:59.98,1706978818.67,1706960818.67,1,26.2,148.96966666666668
Alberto Mena,M,526,18M,131,7,,18.0,01:37:06.51,5826.51,97.1085,00:05:25.99,01:37:06.51,01:37:06.51,1706978825.20,1706960825.20,1,26.2,141.82833333333335
Brian Harvey,M,584,18M,132,3,,18.0,01:37:09.09,5829.09,97.1515,00:05:29.75,01:37:09.09,01:37:09.09,1706978827.78,1706960827.78,1,26.2,143.779
Phillip Reid,M,506,18M,133,3,,18.0,01:37:13.99,5833.99,97.23316666666666,00:05:34.02,01:37:13.99,01:37:13.99,1706978832.68,1706960832.68,1,26.2,145.67616666666666
Mitch Ammons,M,483,18M,134,3,,18.0,01:37:20.40,5840.4,97.33999999999999,00:05:40.23,01:37:20.40,01:37:20.40,1706978839.09,1706960839.09,1,26.2,146.03816666666668
Connor Rockett,M,508,18M,135,-1,,18.0,01:37:23.47,5843.47,97.39116666666668,00:05:52.95,01:37:23.47,01:37:23.47,1706978842.16,1706960842.16,1,26.2,147.38566666666665
Paxton Smith,M,557,18M,136,6,,18.0,01:37:34.99,5854.99,97.58316666666666,00:05:29.53,01:37:34.99,01:37:34.99,1706978853.68,1706960853.68,1,26.2,145.63333333333333
Johnny Rutford,M,595,18M,137,4,,18.0,01:37:35.25,5855.25,97.5875,00:05:29.98,01:37:35.25,01:37:35.25,1706978853.94,1706960853.94,1,26.2,143.60566666666668
Spencer Friske,M,598,18M,138,5,,18.0,01:37:39.66,5859.66,97.661,00:05:33.84,01:37:39.66,01:37:39.66,1706978858.35,1706960858.35,1,26.2,145.725
Duriel Hardy,M,599,18M,139,7,,18.0,01:37:52.67,5872.67,97.87783333333333,00:05:33.10,01:37:52.67,01:37:52.67,1706978871.36,1706960871.36,1,26.2,143.708
Zachary Ripley,M,500,18M,140,-1,,18.0,01:37:59.10,5879.1,97.985,00:05:57.51,01:37:59.10,01:37:59.10,1706978877.79,1706960877.79,1,26.2,157.79833333333332
Travis Morrison,M,474,18M,141,3,,18.0,01:38:04.78,5884.78,98.07966666666667,00:05:48.69,01:38:04.78,01:38:04.78,1706978883.47,1706960883.47,1,26.2,148.09166666666667
Cameron Dickson,M,545,18M,142,-2,,18.0,01:38:07.55,5887.55,98.12583333333333,00:06:02.81,01:38:07.55,01:38:07.55,1706978886.24,1706960886.24,1,26.2,149.49883333333335
Henry Williams,M,594,18M,143,4,,18.0,01:38:07.73,5887.73,98.12883333333333,00:05:39.45,01:38:07.73,01:38:07.73,1706978886.42,1706960886.42,1,26.2,151.60983333333334
Johnny Hogue,M,587,18M,144,4,,18.0,01:38:11.85,5891.85,98.1975,00:05:43.42,01:38:11.85,01:38:11.85,1706978890.54,1706960890.54,1,26.2,150.77516666666668
Daniel Schubert,M,588,18M,145,4,,18.0,01:38:15.87,5895.87,98.2645,00:05:47.01,01:38:15.87,01:38:15.87,1706978894.56,1706960894.56,1,26.2,148.15883333333335
Matthew Welch,M,549,18M,,,,18.0,01:38:18.85,5898.85,98.31416666666668,00:06:13.28,01:38:18.85,01:38:18.85,1706978897.54,1706960897.54,0,18.0,98.31416666666668
Kevin Lewis,M,439,18M,146,-1,,18.0,01:38:50.23,5930.23,98.83716666666666,00:06:33.15,01:38:50.23,01:38:50.23,1706978928.92,1706960928.92,1,26.2,156.5618333333333
John Raneri,M,431,18M,,,,18.0,01:38:59.54,5939.54,98.99233333333333,00:06:30.39,01:38:59.54,01:38:59.54,1706978938.23,1706960938.23,0,21.0,120.03
Adam Sjolund,M,522,18M,147,4,,18.0,01:39:01.28,5941.28,99.02133333333333,00:06:12.90,01:39:01.28,01:39:01.28,1706978939.97,1706960939.97,1,26.2,153.9495
Noah Steffen,M,521,18M,148,2,,18.0,01:39:03.99,5943.99,99.06649999999999,00:06:23.05,01:39:03.99,01:39:03.99,1706978942.68,1706960942.68,1,26.2,150.9865
Kurt Roeser,M,560,18M,149,5,,18.0,01:39:08.74,5948.74,99.14566666666666,00:05:45.54,01:39:08.74,01:39:08.74,1706978947.43,1706960947.43,1,26.2,150.90433333333334
Brendan Martin,M,479,18M,150,6,,18.0,01:39:37.50,5977.5,99.625,00:05:46.86,01:39:37.50,01:39:37.50,1706978976.19,1706960976.19,1,26.2,147.43800000000002
Alexander Taylor,M,611,18M,151,6,,18.0,01:39:38.58,5978.58,99.643,00:05:42.93,01:39:38.58,01:39:38.58,1706978977.27,1706960977.27,0,18.0,99.643
Matt Lenehan,M,538,18M,152,1,,18.0,01:39:47.86,5987.86,99.79766666666666,00:06:26.45,01:39:47.86,01:39:47.86,1706978986.55,1706960986.55,1,26.2,150.37449999999998
Daniel Vassallo,M,582,18M,153,5,,18.0,01:40:07.57,6007.57,100.12616666666666,00:05:41.94,01:40:07.57,01:40:07.57,1706979006.26,1706961006.26,1,26.2,147.50533333333334
Sergio Reyes,M,491,18M,,,,18.0,01:40:54.94,6054.94,100.91566666666667,00:06:02.65,01:40:54.94,01:40:54.94,1706979053.63,1706961053.63,0,18.0,100.91566666666667
Swarnjit Boyal,M,496,18M,154,5,,18.0,01:41:33.98,6093.98,101.56633333333333,00:05:59.41,01:41:33.98,01:41:33.98,1706979092.67,1706961092.67,1,26.2,152.50466666666668
Jakob Kintzele,M,589,18M,155,5,,18.0,01:42:20.06,6140.06,102.33433333333333,00:06:32.33,01:42:20.06,01:42:20.06,1706979138.75,1706961138.75,1,26.2,161.93916666666667
Tyler Sickler,M,519,18M,156,5,,18.0,01:42:58.64,6178.64,102.97733333333333,00:06:14.31,01:42:58.64,01:42:58.64,1706979177.33,1706961177.33,1,26.2,158.58866666666665
Matthew Rand,M,539,18M,157,5,,18.0,01:45:05.42,6305.42,105.09033333333333,00:07:09.29,01:45:05.42,01:45:05.42,1706979304.11,1706961304.11,1,26.2,170.569
Kevin Colon,M,585,18M,158,5,,18.0,01:45:20.60,6320.6,105.34333333333333,00:06:32.82,01:45:20.60,01:45:20.60,1706979319.29,1706961319.29,1,26.2,165.15050000000002
Zachery Panning,M,408,19M,1,0,,19.0,01:32:30.83,5550.83,92.51383333333334,00:04:52.80,01:32:30.83,01:32:30.83,1706978549.52,1706960549.52,1,26.2,130.82533333333333
Conner Mantz,M,404,19M,2,0,,19.0,01:32:31.50,5551.5,92.525,00:04:52.85,01:32:31.50,01:32:31.50,1706978550.19,1706960550.19,1,26.2,129.06866666666667
Clayton Young,M,405,19M,3,0,,19.0,01:32:31.83,5551.83,92.5305,00:04:52.52,01:32:31.83,01:32:31.83,1706978550.52,1706960550.52,1,26.2,129.0885
Elkanah Kibet,M,418,19M,4,0,,19.0,01:32:36.65,5556.65,92.61083333333333,00:04:56.26,01:32:36.65,01:32:36.65,1706978555.34,1706960555.34,1,26.2,130.02583333333334
Andrew Colley,M,421,19M,,,,19.0,01:32:37.10,5557.1,92.61833333333334,00:04:57.65,01:32:37.10,01:32:37.10,1706978555.79,1706960555.79,0,19.0,92.61833333333334
Leonard Korir,M,409,19M,5,0,,19.0,01:32:38.51,5558.51,92.64183333333334,00:04:54.94,01:32:38.51,01:32:38.51,1706978557.20,1706960557.20,1,26.2,129.9425
Nathan Martin,M,419,19M,6,0,,19.0,01:32:58.99,5578.99,92.98316666666666,00:05:04.39,01:32:58.99,01:32:58.99,1706978577.68,1706960577.68,1,26.2,130.98833333333334
Teshome Mekonen,M,414,19M,,,,19.0,01:33:11.43,5591.43,93.1905,00:05:20.18,01:33:11.43,01:33:11.43,1706978590.12,1706960590.12,0,19.0,93.1905
Galen Rupp,M,401,19M,7,0,,19.0,01:33:14.38,5594.38,93.23966666666666,00:05:19.37,01:33:14.38,01:33:14.38,1706978593.07,1706960593.07,1,26.2,134.11350000000002
Biya Simbassa,M,416,19M,8,0,,19.0,01:33:24.69,5604.69,93.41149999999999,00:05:03.16,01:33:24.69,01:33:24.69,1706978603.38,1706960603.38,1,26.2,132.34833333333333
CJ Albertson,M,415,19M,9,0,,19.0,01:33:37.22,5617.22,93.62033333333333,00:05:03.69,01:33:37.22,01:33:37.22,1706978615.91,1706960615.91,1,26.2,130.11466666666666
Frank Lara,M,424,19M,10,0,,19.0,01:33:43.79,5623.79,93.72983333333333,00:05:01.33,01:33:43.79,01:33:43.79,1706978622.48,1706960622.48,1,26.2,134.91366666666667
Shadrack Kipchirchir,M,434,19M,11,0,,19.0,01:34:33.79,5673.79,94.56316666666666,00:05:37.51,01:34:33.79,01:34:33.79,1706978672.48,1706960672.48,1,26.2,140.00516666666667
Habtamu Cheney,M,489,19M,12,5,,19.0,01:34:55.25,5695.25,94.92083333333333,00:04:58.11,01:34:55.25,01:34:55.25,1706978693.94,1706960693.94,1,26.2,135.71416666666667
Josh Izewski,M,422,19M,13,0,,19.0,01:34:55.69,5695.69,94.92816666666666,00:04:59.37,01:34:55.69,01:34:55.69,1706978694.38,1706960694.38,1,26.2,131.137
Reed Fischer,M,420,19M,14,2,,19.0,01:34:56.33,5696.33,94.93883333333333,00:04:59.34,01:34:56.33,01:34:56.33,1706978695.02,1706960695.02,1,26.2,131.5625
Connor Winter,M,471,19M,15,3,,19.0,01:34:57.62,5697.62,94.96033333333334,00:04:59.89,01:34:57.62,01:34:57.62,1706978696.31,1706960696.31,1,26.2,133.0445
Daniel Mesfun,M,432,19M,16,-4,,19.0,01:34:57.64,5697.64,94.96066666666667,00:05:13.51,01:34:57.64,01:34:57.64,1706978696.33,1706960696.33,1,26.2,134.05433333333335
Colin Bennie,M,428,19M,17,-3,,19.0,01:34:57.66,5697.66,94.961,00:05:01.20,01:34:57.66,01:34:57.66,1706978696.35,1706960696.35,1,26.2,132.27
Futsum Zienasellassie,M,410,19M,18,-3,,19.0,01:34:57.72,5697.72,94.962,00:05:01.16,01:34:57.72,01:34:57.72,1706978696.41,1706960696.41,1,26.2,133.95516666666668
Joshua Kalapos,M,602,19M,19,1,,19.0,01:35:37.12,5737.12,95.61866666666667,00:05:16.09,01:35:37.12,01:35:37.12,1706978735.81,1706960735.81,1,26.2,134.4195
Colin Mickow,M,444,19M,20,1,,19.0,01:35:41.22,5741.22,95.687,00:05:13.72,01:35:41.22,01:35:41.22,1706978739.91,1706960739.91,1,26.2,134.97316666666669
Nicholas Hauger,M,481,19M,21,1,,19.0,01:35:43.88,5743.88,95.73133333333334,00:05:11.16,01:35:43.88,01:35:43.88,1706978742.57,1706960742.57,1,26.2,135.92616666666666
Nicolas Montanez,M,413,19M,22,-3,,19.0,01:35:47.14,5747.14,95.78566666666667,00:05:32.25,01:35:47.14,01:35:47.14,1706978745.83,1706960745.83,1,26.2,139.13633333333334
Joel Reichow,M,417,19M,23,0,,19.0,01:35:50.66,5750.66,95.84433333333332,00:05:11.39,01:35:50.66,01:35:50.66,1706978749.35,1706960749.35,1,26.2,136.605
John Flavin,M,435,19M,,,,19.0,01:35:52.58,5752.58,95.87633333333333,00:05:09.99,01:35:52.58,01:35:52.58,1706978751.27,1706960751.27,0,21.0,106.48166666666665
Nadir Yusuf,M,461,19M,24,0,,19.0,01:35:59.77,5759.77,95.99616666666667,00:05:20.19,01:35:59.77,01:35:59.77,1706978758.46,1706960758.46,1,26.2,136.2485
Jerod Broadbooks,M,452,19M,25,0,,19.0,01:36:03.84,5763.84,96.06400000000001,00:05:14.47,01:36:03.84,01:36:03.84,1706978762.53,1706960762.53,1,26.2,136.32266666666666
Sydney Gidabuday,M,447,19M,26,1,,19.0,01:36:17.90,5777.9,96.29833333333333,00:05:19.70,01:36:17.90,01:36:17.90,1706978776.59,1706960776.59,1,26.2,135.843
Awet Beraki,M,606,19M,27,-1,,19.0,01:36:25.36,5785.36,96.42266666666666,00:05:27.17,01:36:25.36,01:36:25.36,1706978784.05,1706960784.05,1,26.2,139.5186666666667
Jacob Heslington,M,586,19M,28,4,,19.0,01:36:40.17,5800.17,96.6695,00:05:11.88,01:36:40.17,01:36:40.17,1706978798.86,1706960798.86,1,26.2,135.19266666666667
Connor Weaver,M,466,19M,29,2,,19.0,01:36:40.59,5800.59,96.6765,00:05:12.70,01:36:40.59,01:36:40.59,1706978799.28,1706960799.28,1,26.2,133.91866666666667
Matthew McDonald,M,412,19M,30,-2,,19.0,01:36:43.58,5803.58,96.72633333333333,00:05:39.53,01:36:43.58,01:36:43.58,1706978802.27,1706960802.27,1,26.2,140.749
Turner Wiley,M,427,19M,31,-1,,19.0,01:36:52.24,5812.24,96.87066666666666,00:05:27.71,01:36:52.24,01:36:52.24,1706978810.93,1706960810.93,1,26.2,136.686
Afewerki Zeru,M,607,19M,32,1,,19.0,01:36:57.45,5817.45,96.9575,00:05:18.47,01:36:57.45,01:36:57.45,1706978816.14,1706960816.14,1,26.2,140.594
Kevin Salvano,M,423,19M,33,-4,,19.0,01:36:59.14,5819.14,96.98566666666667,00:05:43.97,01:36:59.14,01:36:59.14,1706978817.83,1706960817.83,1,26.2,143.20733333333334
Martin Hehir,M,547,19M,34,3,,19.0,01:37:11.10,5831.1,97.185,00:05:23.39,01:37:11.10,01:37:11.10,1706978829.79,1706960829.79,1,26.2,140.3563333333333
Benjamin Kendell,M,467,19M,35,1,,19.0,01:37:11.43,5831.43,97.1905,00:05:23.89,01:37:11.43,01:37:11.43,1706978830.12,1706960830.12,1,26.2,137.3685
Wilkerson Given,M,438,19M,36,-1,,19.0,01:37:11.91,5831.91,97.1985,00:05:24.53,01:37:11.91,01:37:11.91,1706978830.60,1706960830.60,1,26.2,136.83966666666666
Aidan Reed,M,608,19M,37,-3,,19.0,01:37:11.95,5831.95,97.19916666666667,00:05:25.27,01:37:11.95,01:37:11.95,1706978830.64,1706960830.64,1,26.2,140.47183333333334
Parker Stinson,M,429,19M,,,,19.0,01:37:12.07,5832.07,97.20116666666667,00:05:12.71,01:37:12.07,01:37:12.07,1706978830.76,1706960830.76,0,21.0,107.9915
Chase Weaverling,M,468,19M,38,0,,19.0,01:37:16.71,5836.71,97.2785,00:05:16.63,01:37:16.71,01:37:16.71,1706978835.40,1706960835.40,1,26.2,137.88533333333334
Matthew Llano,M,450,19M,39,0,,19.0,01:37:23.71,5843.71,97.39516666666667,00:05:22.99,01:37:23.71,01:37:23.71,1706978842.40,1706960842.40,1,26.2,140.95333333333335
Donald Cowart,M,613,19M,40,0,,19.0,01:37:41.42,5861.42,97.69033333333333,00:05:39.94,01:37:41.42,01:37:41.42,1706978860.11,1706960860.11,1,26.2,145.54366666666667
Lyle O'Brien,M,615,19M,41,1,,19.0,01:37:42.36,5862.36,97.70599999999999,00:05:03.36,01:37:42.36,01:37:42.36,1706978861.05,1706960861.05,1,26.2,134.46866666666668
James Quattlebaum,M,610,19M,42,-1,,19.0,01:38:03.77,5883.77,98.06283333333334,00:05:29.65,01:38:03.77,01:38:03.77,1706978882.46,1706960882.46,0,24.0,129.38299999999998
Tai Smith,M,551,19M,43,3,,19.0,01:38:18.53,5898.53,98.30883333333333,00:05:15.81,01:38:18.53,01:38:18.53,1706978897.22,1706960897.22,1,26.2,136.8961666666667
Jake Ritter,M,550,19M,44,1,,19.0,01:38:20.03,5900.03,98.33383333333333,00:05:21.54,01:38:20.03,01:38:20.03,1706978898.72,1706960898.72,1,26.2,142.95366666666666
Kevin Koski,M,477,19M,45,-1,,19.0,01:38:20.54,5900.54,98.34233333333333,00:05:32.21,01:38:20.54,01:38:20.54,1706978899.23,1706960899.23,1,26.2,140.556
Louis Serafini,M,453,19M,46,1,,19.0,01:38:22.35,5902.35,98.3725,00:05:17.26,01:38:22.35,01:38:22.35,1706978901.04,1706960901.04,1,26.2,137.13916666666668
Malcolm Richards,M,492,19M,47,1,,19.0,01:38:23.31,5903.31,98.38850000000001,00:05:17.81,01:38:23.31,01:38:23.31,1706978902.00,1706960902.00,1,26.2,138.5205
Julian Heninger,M,510,19M,48,1,,19.0,01:38:23.79,5903.79,98.3965,00:05:17.89,01:38:23.79,01:38:23.79,1706978902.48,1706960902.48,1,26.2,136.74483333333333
Joseph Trojan,M,609,19M,49,-6,,19.0,01:38:27.49,5907.49,98.45816666666666,00:05:42.88,01:38:27.49,01:38:27.49,1706978906.18,1706960906.18,1,26.2,146.12283333333335
Tyler McCandless,M,458,19M,50,1,,19.0,01:38:39.71,5919.71,98.66183333333333,00:05:19.61,01:38:39.71,01:38:39.71,1706978918.40,1706960918.40,1,26.2,143.93633333333335
Jonathan Phillips,M,442,19M,51,3,,19.0,01:38:44.16,5924.16,98.736,00:05:20.77,01:38:44.16,01:38:44.16,1706978922.85,1706960922.85,1,26.2,137.80116666666666
Wesley Robinson,M,482,19M,52,0,,19.0,01:38:47.08,5927.08,98.78466666666667,00:05:26.39,01:38:47.08,01:38:47.08,1706978925.77,1706960925.77,1,26.2,138.821
Jonathan Aziz,M,462,19M,53,0,,19.0,01:38:48.27,5928.27,98.8045,00:05:26.11,01:38:48.27,01:38:48.27,1706978926.96,1706960926.96,1,26.2,137.8311666666667
Roman Kirkov,M,512,19M,54,-4,,19.0,01:38:48.93,5928.93,98.8155,00:05:31.48,01:38:48.93,01:38:48.93,1706978927.62,1706960927.62,1,26.2,139.23566666666665
Spencer Bossi-Johnson,M,527,19M,55,5,,19.0,01:38:55.42,5935.42,98.92366666666666,00:05:13.33,01:38:55.42,01:38:55.42,1706978934.11,1706960934.11,1,26.2,138.24416666666667
Charlie Sweeney,M,437,19M,56,-1,,19.0,01:38:57.78,5937.78,98.963,00:05:28.43,01:38:57.78,01:38:57.78,1706978936.47,1706960936.47,1,26.2,143.24033333333333
Alan Peterson,M,445,19M,57,6,,19.0,01:38:57.85,5937.85,98.96416666666667,00:05:14.64,01:38:57.85,01:38:57.85,1706978936.54,1706960936.54,1,26.2,136.91199999999998
Garret Lee,M,518,19M,58,6,,19.0,01:38:59.27,5939.27,98.98783333333334,00:05:15.49,01:38:59.27,01:38:59.27,1706978937.96,1706960937.96,1,26.2,136.57250000000002
Caleb Kerr,M,449,19M,59,3,,19.0,01:39:02.27,5942.27,99.03783333333334,00:05:19.21,01:39:02.27,01:39:02.27,1706978940.96,1706960940.96,1,26.2,138.82533333333333
Scott Nelson,M,563,19M,60,-4,,19.0,01:39:05.18,5945.18,99.08633333333334,00:05:27.63,01:39:05.18,01:39:05.18,1706978943.87,1706960943.87,1,26.2,143.07116666666667
Austin Bogina,M,544,19M,61,-4,,19.0,01:39:07.20,5947.2,99.11999999999999,00:05:29.15,01:39:07.20,01:39:07.20,1706978945.89,1706960945.89,1,26.2,144.27349999999998
Zack Holden,M,516,19M,62,5,,19.0,01:39:07.57,5947.57,99.12616666666666,00:05:17.99,01:39:07.57,01:39:07.57,1706978946.26,1706960946.26,1,26.2,137.832
Clint McKelvey,M,498,19M,63,3,,19.0,01:39:07.65,5947.65,99.1275,00:05:18.11,01:39:07.65,01:39:07.65,1706978946.34,1706960946.34,1,26.2,137.8845
Zach Herriott,M,465,19M,,,,19.0,01:39:07.77,5947.77,99.12950000000001,00:05:18.16,01:39:07.77,01:39:07.77,1706978946.46,1706960946.46,0,20.0,104.53133333333334
Jacob Shiohira,M,499,19M,64,4,,19.0,01:39:08.10,5948.1,99.135,00:05:17.98,01:39:08.10,01:39:08.10,1706978946.79,1706960946.79,1,26.2,139.41766666666666
Michael Blaszczyk,M,504,19M,65,4,,19.0,01:39:10.68,5950.68,99.17800000000001,00:05:20.43,01:39:10.68,01:39:10.68,1706978949.37,1706960949.37,1,26.2,140.81016666666667
Dylan Marx,M,593,19M,66,-7,,19.0,01:39:11.27,5951.27,99.18783333333334,00:05:29.47,01:39:11.27,01:39:11.27,1706978949.96,1706960949.96,1,26.2,141.56016666666667
Tyler Pence,M,505,19M,67,-9,,19.0,01:39:11.68,5951.68,99.19466666666668,00:05:30.50,01:39:11.68,01:39:11.68,1706978950.37,1706960950.37,1,26.2,141.8005
Jack Mastandrea,M,567,19M,68,3,,19.0,01:39:14.71,5954.71,99.24516666666666,00:05:12.64,01:39:14.71,01:39:14.71,1706978953.40,1706960953.40,1,26.2,138.76066666666665
Benjamin Payne,M,543,19M,69,6,,19.0,01:39:21.14,5961.14,99.35233333333333,00:05:11.03,01:39:21.14,01:39:21.14,1706978959.83,1706960959.83,1,26.2,137.07333333333332
Medhane Woldu,M,573,19M,70,-9,,19.0,01:39:21.43,5961.43,99.35716666666667,00:05:39.25,01:39:21.43,01:39:21.43,1706978960.12,1706960960.12,1,26.2,144.183
Alex Norstrom,M,515,19M,71,-6,,19.0,01:39:23.40,5963.4,99.39,00:05:37.77,01:39:23.40,01:39:23.40,1706978962.09,1706960962.09,1,26.2,141.9785
Joseph Whelan,M,443,19M,72,-2,,19.0,01:39:29.76,5969.76,99.49600000000001,00:05:38.65,01:39:29.76,01:39:29.76,1706978968.45,1706960968.45,1,26.2,142.6165
Zachary Hine,M,533,19M,73,1,,19.0,01:39:33.16,5973.16,99.55266666666667,00:05:29.30,01:39:33.16,01:39:33.16,1706978971.85,1706960971.85,1,26.2,148.11666666666667
Brian Masterson,M,480,19M,,,,19.0,01:39:34.88,5974.88,99.58133333333333,00:05:30.77,01:39:34.88,01:39:34.88,1706978973.57,1706960973.57,0,19.0,99.58133333333333
Benjamin Decker,M,532,19M,74,6,,19.0,01:39:41.33,5981.33,99.68883333333333,00:05:16.48,01:39:41.33,01:39:41.33,1706978980.02,1706960980.02,1,26.2,139.57416666666668
Erik Linden,M,603,19M,75,-2,,19.0,01:39:43.08,5983.08,99.718,00:05:39.98,01:39:43.08,01:39:43.08,1706978981.77,1706960981.77,1,26.2,144.96916666666667
Dominic Hockenbury,M,540,19M,76,2,,19.0,01:39:48.95,5988.95,99.81583333333333,00:05:31.55,01:39:48.95,01:39:48.95,1706978987.64,1706960987.64,1,26.2,141.2485
William Loevner,M,514,19M,77,-1,,19.0,01:39:49.96,5989.96,99.83266666666667,00:05:35.54,01:39:49.96,01:39:49.96,1706978988.65,1706960988.65,1,26.2,142.165
Edward Mulder,M,459,19M,78,-1,,19.0,01:39:50.24,5990.24,99.83733333333333,00:05:34.14,01:39:50.24,01:39:50.24,1706978988.93,1706960988.93,1,26.2,144.71616666666665
Evan Landes,M,454,19M,79,-7,,19.0,01:39:52.00,5992.0,99.86666666666666,00:05:48.99,01:39:52.00,01:39:52.00,1706978990.69,1706960990.69,1,26.2,145.45499999999998
Joost Plaetinck,M,509,19M,80,6,,19.0,01:39:59.79,5999.79,99.9965,00:05:16.07,01:39:59.79,01:39:59.79,1706978998.48,1706960998.48,1,26.2,142.31266666666667
Nick Wolk,M,570,19M,81,7,,19.0,01:40:05.86,6005.86,100.09766666666665,00:05:19.07,01:40:05.86,01:40:05.86,1706979004.55,1706961004.55,1,26.2,140.87583333333333
Benjamin Schneiderman,M,495,19M,82,8,,19.0,01:40:10.00,6010.0,100.16666666666667,00:05:21.24,01:40:10.00,01:40:10.00,1706979008.69,1706961008.69,1,26.2,138.70116666666667
Jackson Neff,M,460,19M,83,0,,19.0,01:40:11.95,6011.95,100.19916666666667,00:05:38.66,01:40:11.95,01:40:11.95,1706979010.64,1706961010.64,1,26.2,141.76833333333335
Jesse Joseph,M,511,19M,84,7,,19.0,01:40:12.30,6012.3,100.205,00:05:22.56,01:40:12.30,01:40:12.30,1706979010.99,1706961010.99,1,26.2,141.69683333333333
Alexander Burks,M,542,19M,85,12,,19.0,01:40:13.26,6013.26,100.221,00:05:17.12,01:40:13.26,01:40:13.26,1706979011.95,1706961011.95,1,26.2,138.45333333333335
Ryder Searle,M,591,19M,86,6,,19.0,01:40:13.51,6013.51,100.22516666666667,00:05:23.46,01:40:13.51,01:40:13.51,1706979012.20,1706961012.20,1,26.2,142.47083333333333
Jason Weitzel,M,475,19M,87,-8,,19.0,01:40:15.97,6015.97,100.26616666666668,00:05:55.57,01:40:15.97,01:40:15.97,1706979014.66,1706961014.66,1,26.2,149.42883333333333
Mason Jones,M,473,19M,88,-3,,19.0,01:40:16.57,6016.57,100.27616666666667,00:05:34.26,01:40:16.57,01:40:16.57,1706979015.26,1706961015.26,1,26.2,141.96450000000002
Pardon Ndhlovu,M,456,19M,89,-8,,19.0,01:40:18.87,6018.87,100.3145,00:05:51.68,01:40:18.87,01:40:18.87,1706979017.56,1706961017.56,1,26.2,153.42133333333334
Kristoffer Mugrage,M,457,19M,90,-8,,19.0,01:40:19.47,6019.47,100.3245,00:05:47.37,01:40:19.47,01:40:19.47,1706979018.16,1706961018.16,0,22.0,120.07766666666666
David Fuentes,M,503,19M,91,3,,19.0,01:40:19.82,6019.82,100.33033333333333,00:05:27.58,01:40:19.82,01:40:19.82,1706979018.51,1706961018.51,1,26.2,141.61416666666668
Sam Geha,M,561,19M,92,7,,19.0,01:40:21.29,6021.29,100.35483333333333,00:05:24.63,01:40:21.29,01:40:21.29,1706979019.98,1706961019.98,1,26.2,142.91616666666667
