,time,point,label,pid,bib,bib_display,tag,name,timeOfDay,epochTime,milePace,milePaceAvg,mph,kmPace,kmPaceAvg,kmh,etnp,etfp,startTime,sex,profile_color,_ver,alias,pace,paceAvg,splitTime,netTime,waveTime,course,country,country_iso,city,timestamp,i,u,place,leaderDiff,profile_pic,team,placeChange,isFinish,distance
8,01:22:56.01,17M,17M,RVTBRF4E,419,419,00419,Nathan Martin,11:32:55 am,1706977974.70,04:49,04:53,12.49,03:00,03:02,20.11,18M~01:27:55~11:37 am,FINISH~02:11:00~12:20 pm,10:09:59 am,M,9,17,SPLIT8,04:49 min/mile,04:53 min/mile,00:04:48.16,01:22:56.01,01:22:56.01,marathon,USA,us,Jackson,1706959974.70,1706977985_000006,1706983375_000048,7,+00:08.61,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760878_nathan-martin2-9480.jpg?v=17,McKirdy Trained,0,,17.0
9,01:23:21.02,17M,17M,RGNTK97Y,416,416,00416,Biya Simbassa,11:33:20 am,1706977999.71,04:48,04:55,12.53,02:59,03:03,20.16,18M~01:28:22~11:38 am,FINISH~02:12:21~12:22 pm,10:09:59 am,M,12,17,SPLIT8,04:48 min/mile,04:55 min/mile,00:04:47.40,01:23:21.02,01:23:21.02,marathon,USA,us,Flagstaff,1706959999.71,1706978009_000021,1706983375_000038,8,+00:33.62,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760505_abbabiya-simbassa-731.jpeg?v=17,Under Armour,1,,17.0
10,01:23:21.56,17M,17M,RN2C8VEF,434,434,00434,Shadrack Kipchirchir,11:33:21 am,1706978000.25,05:10,04:55,11.62,03:13,03:03,18.71,18M~01:28:57~11:38 am,FINISH~02:20:01~12:29 pm,10:09:59 am,M,1,16,SPLIT8,05:10 min/mile,04:55 min/mile,00:05:09.71,01:23:21.56,01:23:21.56,marathon,USA,us,Colorado Springs,1706960000.25,1706978011_000025,1706983375_000042,9,+00:34.16,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706761806_shrack-kipchirchir-1190.jpg?v=16,PUMA,-1,,17.0
11,01:23:28.16,17M,17M,RWFHEGTR,415,415,00415,CJ Albertson,11:33:27 am,1706978006.85,04:55,04:55,12.23,03:03,03:04,19.69,18M~01:28:34~11:38 am,FINISH~02:10:07~12:20 pm,10:09:59 am,M,4,19,SPLIT8,04:55 min/mile,04:55 min/mile,00:04:54.28,01:23:28.16,01:23:28.16,marathon,USA,us,Fresno,1706960006.85,1706978017_000005,1706983375_000050,10,+00:40.76,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760465_clayton-albertson-9848.jpg?v=19,Brooks,0,,17.0
12,01:23:35.27,17M,17M,R7HVR8JX,424,424,00424,Frank Lara,11:33:34 am,1706978013.96,04:55,04:56,12.21,03:04,03:04,19.65,18M~01:28:43~11:38 am,FINISH~02:14:55~12:24 pm,10:09:59 am,M,3,20,SPLIT8,04:55 min/mile,04:56 min/mile,00:04:54.91,01:23:35.27,01:23:35.27,marathon,USA,us,Westminster,1706960013.96,1706978025_000022,1706983375_000083,11,+00:47.87,,Roots Running Project,0,,17.0
13,01:24:31.38,17M,17M,R8EPHK4C,605,605,00605,Paul Chelimo,11:34:31 am,1706978070.07,05:07,04:59,11.76,03:11,03:06,18.92,18M~01:29:30~11:39 am,FINISH~02:10:19~12:20 pm,10:09:59 am,M,5,6,SPLIT8,05:07 min/mile,04:59 min/mile,00:05:06.19,01:24:31.38,01:24:31.38,marathon,USA,us,Colorado Springs,1706960070.07,1706978081_000038,1706978081_000039,12,+01:43.98,,,0,,17.0
14,01:24:36.59,17M,17M,RSDP29Y3,432,432,00432,Daniel Mesfun,11:34:36 am,1706978075.28,04:59,04:59,12.07,03:06,03:06,19.42,18M~01:29:45~11:39 am,FINISH~02:14:04~12:24 pm,10:09:59 am,M,4,13,SPLIT8,04:59 min/mile,04:59 min/mile,00:04:58.28,01:24:36.59,01:24:36.59,marathon,USA,us,Flagstaff,1706960075.28,1706978085_000013,1706983375_000044,13,+01:49.19,,,1,,17.0
15,01:24:44.11,17M,17M,R24ZBN3A,413,413,00413,Nicolas Montanez,11:34:43 am,1706978082.80,05:12,05:00,11.55,03:14,03:06,18.59,18M~01:30:15~11:40 am,FINISH~02:19:09~12:29 pm,10:09:59 am,M,1,10,SPLIT8,05:12 min/mile,05:00 min/mile,00:05:11.70,01:24:44.11,01:24:44.11,marathon,USA,us,Mammoth Lakes,1706960082.80,1706978093_000053,1706983375_000032,14,+01:56.71,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760384_nicolas-montanez-7564.jpg?v=10,ASICS / ASICS Mammoth Track Club,-1,,17.0
16,01:24:50.97,17M,17M,R3GVF6HK,422,422,00422,Josh Izewski,11:34:50 am,1706978089.66,04:55,05:00,12.22,03:04,03:07,19.67,18M~01:29:57~11:39 am,FINISH~02:11:09~12:21 pm,10:09:59 am,M,5,16,SPLIT8,04:55 min/mile,05:00 min/mile,00:04:54.61,01:24:50.97,01:24:50.97,marathon,USA,us,Blowing Rock,1706960089.66,1706978099_000042,1706983375_000034,15,+02:03.57,,ZAP Endurance,1,,17.0
17,01:24:51.53,17M,17M,RZDU7HRJ,489,489,00489,Habtamu Cheney,11:34:51 am,1706978090.22,04:55,05:00,12.22,03:04,03:07,19.66,18M~01:29:58~11:39 am,FINISH~02:15:43~12:25 pm,10:09:59 am,M,13,16,SPLIT8,04:55 min/mile,05:00 min/mile,00:04:54.66,01:24:51.53,01:24:51.53,marathon,USA,us,Provo,1706960090.22,1706978099_000137,1706983375_000054,16,+02:04.13,,,1,,17.0
18,01:24:51.54,17M,17M,RYF6VSGT,410,410,00410,Futsum Zienasellassie,11:34:51 am,1706978090.23,04:55,05:00,12.22,03:04,03:07,19.66,18M~01:29:57~11:39 am,FINISH~02:13:58~12:23 pm,10:09:59 am,M,3,17,SPLIT8,04:55 min/mile,05:00 min/mile,00:04:54.62,01:24:51.54,01:24:51.54,marathon,USA,us,Flagstaff,1706960090.23,1706978099_000177,1706983375_000052,17,+02:04.14,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760111_futsum-zienasellassie-8463.jpeg?v=17,HOKA NAZ Elite,1,,17.0
19,01:24:51.55,17M,17M,R2VLPAFZ,471,471,00471,Connor Winter,11:34:51 am,1706978090.24,04:55,05:00,12.24,03:03,03:07,19.69,18M~01:29:58~11:39 am,FINISH~02:13:03~12:23 pm,10:09:59 am,M,9,12,SPLIT8,04:55 min/mile,05:00 min/mile,00:04:54.22,01:24:51.55,01:24:51.55,marathon,USA,us,Centennial,1706960090.24,1706978101_000056,1706981281_000179,18,+02:04.15,,Tinman Elite,1,,17.0
20,01:24:51.66,17M,17M,RGY62ZVC,420,420,00420,Reed Fischer,11:34:51 am,1706978090.35,04:56,05:00,12.19,03:04,03:07,19.61,18M~01:29:57~11:39 am,FINISH~02:11:34~12:21 pm,10:09:59 am,M,2,23,SPLIT8,04:56 min/mile,05:00 min/mile,00:04:55.42,01:24:51.66,01:24:51.66,marathon,USA,us,Boulder,1706960090.35,1706978099_000045,1706981222_000079,19,+02:04.26,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706761006_reed-fischer-8995.jpeg?v=23,Tinman Elite,-4,,17.0
21,01:24:51.75,17M,17M,RPGNED2B,428,428,00428,Colin Bennie,11:34:51 am,1706978090.44,04:55,05:00,12.23,03:03,03:07,19.68,18M~01:29:57~11:39 am,FINISH~02:12:17~12:22 pm,10:09:59 am,M,16,15,SPLIT8,04:55 min/mile,05:00 min/mile,00:04:54.34,01:24:51.75,01:24:51.75,marathon,USA,us,San Francisco,1706960090.44,1706978101_000059,1706981225_000105,20,+02:04.35,,Brooks,0,,17.0
22,01:25:06.39,17M,17M,R3KFB24Y,602,602,00602,Joshua Kalapos,11:35:06 am,1706978105.08,05:00,05:01,12.03,03:06,03:07,19.36,18M~01:30:22~11:40 am,FINISH~02:14:26~12:24 pm,10:09:59 am,M,8,13,SPLIT8,05:00 min/mile,05:01 min/mile,00:04:59.33,01:25:06.39,01:25:06.39,marathon,USA,us,Somerville,1706960105.08,1706978115_000048,1706981387_000246,21,+02:18.99,,Boston Athletic Association,0,,17.0
23,01:25:11.14,17M,17M,RJKSN2FC,444,444,00444,Colin Mickow,11:35:10 am,1706978109.83,05:03,05:01,11.92,03:08,03:07,19.18,18M~01:30:28~11:40 am,FINISH~02:14:59~12:24 pm,10:09:59 am,M,11,8,SPLIT8,05:03 min/mile,05:01 min/mile,00:05:02.06,01:25:11.14,01:25:11.14,marathon,USA,us,Oswego,1706960109.83,1706978119_000058,1706981455_000386,22,+02:23.74,,,0,,17.0
24,01:25:20.49,17M,17M,RJPAEMUS,481,481,00481,Nicholas Hauger,11:35:20 am,1706978119.18,05:03,05:02,11.92,03:08,03:08,19.18,18M~01:30:33~11:40 am,FINISH~02:15:56~12:25 pm,10:09:59 am,M,11,16,SPLIT8,05:03 min/mile,05:02 min/mile,00:05:02.03,01:25:20.49,01:25:20.49,marathon,USA,us,Flagstaff,1706960119.18,1706978129_000088,1706981561_000034,23,+02:33.09,,HOKA NAZ Elite,1,,17.0
25,01:25:20.86,17M,17M,RH73UT98,417,417,00417,Joel Reichow,11:35:20 am,1706978119.55,05:07,05:02,11.76,03:11,03:08,18.93,18M~01:30:40~11:40 am,FINISH~02:16:37~12:26 pm,10:09:59 am,M,13,16,SPLIT8,05:07 min/mile,05:02 min/mile,00:05:06.10,01:25:20.86,01:25:20.86,marathon,USA,us,White Bear Lake,1706960119.55,1706978129_000056,1706985929_000067,24,+02:33.46,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760600_joel-reichow2-6812.jpg?v=16,Minnesota Distance Elite,-1,,17.0
26,01:25:24.07,17M,17M,R9C5EN24,461,461,00461,Nadir Yusuf,11:35:23 am,1706978122.76,05:06,05:02,11.78,03:10,03:08,18.96,18M~01:30:40~11:40 am,FINISH~02:16:15~12:26 pm,10:09:59 am,M,10,4,SPLIT8,05:06 min/mile,05:02 min/mile,00:05:05.50,01:25:24.07,01:25:24.07,marathon,USA,us,Willmar,1706960122.76,1706978133_000059,1706978133_000060,25,+02:36.67,,,0,,17.0
27,01:25:31.01,17M,17M,RK6WXUHV,435,435,00435,John Flavin,11:35:30 am,1706978129.70,04:59,05:02,12.05,03:06,03:08,19.39,18M~01:30:43~11:40 am,FINISH~02:12:57~12:22 pm,10:09:59 am,M,6,16,SPLIT8,04:59 min/mile,05:02 min/mile,00:04:58.81,01:25:31.01,01:25:31.01,marathon,USA,us,Rochester Hills,1706960129.70,1706978139_000035,1706980043_000111,,,,Hansons-Brooks Distance Project,,,17.0
28,01:25:33.35,17M,17M,RCUMLP8T,412,412,00412,Matthew McDonald,11:35:33 am,1706978132.04,05:15,05:02,11.46,03:16,03:08,18.45,18M~01:31:05~11:41 am,FINISH~02:20:45~12:30 pm,10:09:59 am,M,11,8,SPLIT8,05:15 min/mile,05:02 min/mile,00:05:14.01,01:25:33.35,01:25:33.35,marathon,USA,us,Cambridge,1706960132.04,1706978143_000040,1706978143_000041,26,+02:45.95,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760339_matt-mcdonald-2016.jpg?v=8,Boston Athletic Association,0,,17.0
29,01:25:36.25,17M,17M,R347HTL8,447,447,00447,Sydney Gidabuday,11:35:35 am,1706978134.94,05:07,05:03,11.75,03:11,03:08,18.92,18M~01:30:59~11:40 am,FINISH~02:15:51~12:25 pm,10:09:59 am,M,15,17,SPLIT8,05:07 min/mile,05:03 min/mile,00:05:06.27,01:25:36.25,01:25:36.25,marathon,USA,us,Lafayette,1706960134.94,1706978145_000068,1706981545_000074,27,+02:48.85,,Roots Running Project,2,,17.0
30,01:25:37.46,17M,17M,RXMBU3L2,452,452,00452,Jerod Broadbooks,11:35:37 am,1706978136.15,05:03,05:03,11.90,03:09,03:08,19.15,18M~01:30:50~11:40 am,FINISH~02:16:20~12:26 pm,10:09:59 am,M,10,6,SPLIT8,05:03 min/mile,05:03 min/mile,00:05:02.60,01:25:37.46,01:25:37.46,marathon,USA,us,O Fallon,1706960136.15,1706978147_000057,1706978147_000058,28,+02:50.06,,,2,,17.0
31,01:25:41.39,17M,17M,R2TZWGR3,423,423,00423,Kevin Salvano,11:35:41 am,1706978140.08,05:15,05:03,11.44,03:16,03:08,18.42,18M~01:31:16~11:41 am,FINISH~02:23:13~12:33 pm,10:09:59 am,M,1,6,SPLIT8,05:15 min/mile,05:03 min/mile,00:05:14.61,01:25:41.39,01:25:41.39,marathon,USA,us,Chicago,1706960140.08,1706978149_000056,1706978149_000057,29,+02:53.99,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706761297_kevin-salvano-5368.jpg?v=6,,-2,,17.0
32,01:25:42.12,17M,17M,RTJSPGBM,606,606,00606,Awet Beraki,11:35:41 am,1706978140.81,05:03,05:03,11.89,03:09,03:08,19.14,18M~01:30:59~11:40 am,FINISH~02:19:32~12:29 pm,10:09:59 am,M,6,4,SPLIT8,05:03 min/mile,05:03 min/mile,00:05:02.73,01:25:42.12,01:25:42.12,marathon,USA,us,Alamosa,1706960140.81,1706978151_000061,1706978151_000062,30,+02:54.72,,,1,,17.0
33,01:25:59.73,17M,17M,RH2KDN96,427,427,00427,Turner Wiley,11:35:59 am,1706978158.42,05:12,05:04,11.57,03:14,03:09,18.62,18M~01:31:25~11:41 am,FINISH~02:16:42~12:26 pm,10:09:59 am,M,3,6,SPLIT8,05:12 min/mile,05:04 min/mile,00:05:11.15,01:25:59.73,01:25:59.73,marathon,USA,us,Issaquah,1706960158.42,1706978169_000074,1706978169_000075,31,+03:12.33,,Club Northwest,1,,17.0
34,01:26:11.09,17M,17M,R5V97CW3,411,411,00411,Brian Shrader,11:36:10 am,1706978169.78,05:43,05:05,10.51,03:33,03:10,16.91,18M~01:31:16~11:41 am,FINISH~02:12:55~12:22 pm,10:09:59 am,M,9,8,SPLIT8,05:43 min/mile,05:05 min/mile,00:05:42.60,01:26:11.09,01:26:11.09,marathon,USA,us,Cambridge,1706960169.78,1706978179_000043,1706978179_000044,32,+03:23.69,/_imgss/events/ORLANDO-TRIALS-2024/roster/1706760150_brian-shrer2-1234.jpg?v=8,Saucony,-4,,17.0
35,01:26:17.79,17M,17M,RKLBETVJ,466,466,00466,Connor Weaver,11:36:17 am,1706978176.48,04:59,05:05,12.08,03:06,03:10,19.44,18M~01:31:28~11:41 am,FINISH~02:13:56~12:23 pm,10:09:59 am,M,6,11,SPLIT8,04:59 min/mile,05:05 min/mile,00:04:58.03,01:26:17.79,01:26:17.79,marathon,USA,us,Lewisville,1706960176.48,1706978187_000057,1706981304_000067,33,+03:30.39,,Tracksmith,4,,17.0
36,01:26:17.80,17M,17M,RPMB7R8W,586,586,00586,Jacob Heslington,11:36:17 am,1706978176.49,04:59,05:05,12.07,03:06,03:10,19.42,18M~01:31:29~11:41 am,FINISH~02:15:12~12:25 pm,10:09:59 am,M,10,11,SPLIT8,04:59 min/mile,05:05 min/mile,00:04:58.26,01:26:17.80,01:26:17.80,marathon,USA,us,Provo,1706960176.49,1706978185_000073,1706981476_000129,34,+03:30.40,,Run Elite Program,2,,17.0
37,01:26:23.17,17M,17M,RDZBEM6C,467,467,00467,Benjamin Kendell,11:36:22 am,1706978181.86,05:09,05:05,11.65,03:12,03:10,18.75,18M~01:31:48~11:41 am,FINISH~02:17:23~12:27 pm,10:09:59 am,M,2,6,SPLIT8,05:09 min/mile,05:05 min/mile,00:05:08.91,01:26:23.17,01:26:23.17,marathon,USA,us,Rochester Hills,1706960181.86,1706978190_000163,1706978190_000164,35,+03:35.77,,Hansons-Brooks Distance Project,-1,,17.0
38,01:26:24.46,17M,17M,RGVA7PNB,613,613,00613,Donald Cowart,11:36:24 am,1706978183.15,05:20,05:05,11.27,03:19,03:10,18.14,18M~01:32:02~11:42 am,FINISH~02:25:33~12:35 pm,10:09:59 am,M,2,4,SPLIT8,05:20 min/mile,05:05 min/mile,00:05:19.39,01:26:24.46,01:26:24.46,marathon,USA,us,Winston-Salem,1706960183.15,1706978192_000158,1706978195_000092,36,+03:37.06,,,-3,,17.0
39,01:26:25.17,17M,17M,RVU8XPAZ,438,438,00438,Wilkerson Given,11:36:24 am,1706978183.86,05:11,05:06,11.58,03:14,03:10,18.64,18M~01:31:48~11:41 am,FINISH~02:16:51~12:26 pm,10:09:59 am,M,7,6,SPLIT8,05:11 min/mile,05:06 min/mile,00:05:10.79,01:26:25.17,01:26:25.17,marathon,USA,us,Lake Orion,1706960183.86,1706978193_000086,1706978193_000087,37,+03:37.77,,Hansons-Brooks Distance Project,-2,,17.0
40,01:26:28.23,17M,17M,RTDP92KF,607,607,00607,Afewerki Zeru,11:36:27 am,1706978186.92,05:01,05:06,11.98,03:07,03:10,19.27,18M~01:31:39~11:41 am,FINISH~02:20:36~12:30 pm,10:09:59 am,M,12,6,SPLIT8,05:01 min/mile,05:06 min/mile,00:05:00.61,01:26:28.23,01:26:28.23,marathon,USA,us,Colorado Springs,1706960186.92,1706978196_000178,1706978196_000179,38,+03:40.83,,The Colorado Springs Elite Running Coalition,3,,17.0
41,01:26:28.77,17M,17M,RM2A7X4R,547,547,00547,Martin Hehir,11:36:28 am,1706978187.46,05:04,05:06,11.87,03:09,03:10,19.10,18M~01:31:48~11:41 am,FINISH~02:20:22~12:30 pm,10:09:59 am,M,1,7,SPLIT8,05:04 min/mile,05:06 min/mile,00:05:03.29,01:26:28.77,01:26:28.77,marathon,USA,us,Crozet,1706960187.46,1706978198_000152,1706978198_000153,39,+03:41.37,,,1,,17.0
42,01:26:29.00,17M,17M,RPFAMYRE,608,608,00608,Aidan Reed,11:36:28 am,1706978187.69,05:05,05:06,11.84,03:09,03:10,19.05,18M~01:31:47~11:41 am,FINISH~02:20:29~12:30 pm,10:09:59 am,M,9,8,SPLIT8,05:05 min/mile,05:06 min/mile,00:05:04.09,01:26:29.00,01:26:29.00,marathon,USA,us,Boulder,1706960187.69,1706978196_000203,1706978199_000074,40,+03:41.60,,Tracksmith / Roots Running Project,-1,,17.0
43,01:26:37.66,17M,17M,RUB48VH3,450,450,00450,Matthew Llano,11:36:37 am,1706978196.35,05:13,05:06,11.51,03:15,03:10,18.52,18M~01:32:01~11:41 am,FINISH~02:20:58~12:30 pm,10:09:59 am,M,11,8,SPLIT8,05:13 min/mile,05:06 min/mile,00:05:12.87,01:26:37.66,01:26:37.66,marathon,USA,us,Flagstaff,1706960196.35,1706978205_000072,1706978205_000073,41,+03:50.26,,Under Armour / Dark Sky Distance,-3,,17.0
44,01:26:46.22,17M,17M,RFJ49CR3,468,468,00468,Chase Weaverling,11:36:45 am,1706978204.91,05:05,05:07,11.83,03:10,03:11,19.03,18M~01:32:01~11:41 am,FINISH~02:17:54~12:27 pm,10:09:59 am,M,13,9,SPLIT8,05:05 min/mile,05:07 min/mile,00:05:04.42,01:26:46.22,01:26:46.22,marathon,USA,us,Boulder,1706960204.91,1706978214_000202,1706985950_000104,42,+03:58.82,,T.E.A.M Boulder,0,,17.0
45,01:26:55.97,17M,17M,RN7UCFKJ,429,429,00429,Parker Stinson,11:36:55 am,1706978214.66,05:15,05:07,11.46,03:16,03:11,18.44,18M~01:32:00~11:41 am,FINISH~02:14:52~12:24 pm,10:09:59 am,M,6,15,SPLIT8,05:15 min/mile,05:07 min/mile,00:05:14.16,01:26:55.97,01:26:55.97,marathon,USA,us,Broomfield,1706960214.66,1706978225_000090,1706980068_000017,,,,Saucony,,,17.0
46,01:27:04.20,17M,17M,RUPWCRM3,610,610,00610,James Quattlebaum,11:37:03 am,1706978222.89,05:16,05:08,11.40,03:17,03:11,18.34,18M~01:32:35~11:42 am,FINISH~02:21:21~12:31 pm,10:09:59 am,M,14,4,SPLIT8,05:16 min/mile,05:08 min/mile,00:05:15.82,01:27:04.20,01:27:04.20,marathon,USA,us,Greenville,1706960222.89,1706978232_000193,1706978232_000194,43,+04:16.80,,,1,,17.0
47,01:27:05.41,17M,17M,RY7KN9SU,609,609,00609,Joseph Trojan,11:37:05 am,1706978224.10,05:20,05:08,11.27,03:19,03:11,18.13,18M~01:32:45~11:42 am,FINISH~02:26:08~12:36 pm,10:09:59 am,M,14,6,SPLIT8,05:20 min/mile,05:08 min/mile,00:05:19.53,01:27:05.41,01:27:05.41,marathon,USA,us,Minneapolis,1706960224.10,1706978232_000196,1706978235_000077,44,+04:18.01,,Minnesota Distance Elite,-1,,17.0
48,01:27:13.57,17M,17M,RS9X82NG,478,478,00478,Aaron Gruen,11:37:13 am,1706978232.26,05:13,05:08,11.51,03:15,03:12,18.52,18M~01:32:38~11:42 am,FINISH~02:14:58~12:24 pm,10:09:59 am,M,4,12,SPLIT8,05:13 min/mile,05:08 min/mile,00:05:12.84,01:27:13.57,01:27:13.57,marathon,USA,us,Providence,1706960232.26,1706978241_000106,1706980516_000071,,,,Rhode Island Track Club,,,17.0
49,01:27:25.32,17M,17M,RTJ9ULXA,477,477,00477,Kevin Koski,11:37:25 am,1706978244.01,05:16,05:09,11.41,03:17,03:12,18.36,18M~01:32:49~11:42 am,FINISH~02:20:34~12:30 pm,10:09:59 am,M,1,6,SPLIT8,05:16 min/mile,05:09 min/mile,00:05:15.50,01:27:25.32,01:27:25.32,marathon,USA,us,Flagstaff,1706960244.01,1706978252_000233,1706978252_000234,45,+04:37.92,,McKirdy Trained,0,,17.0
50,01:27:28.51,17M,17M,R9SRH8F5,615,615,00615,Lyle O'Brien,11:37:28 am,1706978247.20,05:00,05:09,12.01,03:07,03:12,19.32,18M~01:32:39~11:42 am,FINISH~02:14:29~12:24 pm,10:09:59 am,M,9,12,SPLIT8,05:00 min/mile,05:09 min/mile,00:04:59.83,01:27:28.51,01:27:28.51,marathon,USA,us,Boulder,1706960247.20,1706978256_000219,1706981400_000309,46,+04:41.11,,,1,,17.0
51,01:27:29.44,17M,17M,R4FNXDCS,550,550,00550,Jake Ritter,11:37:29 am,1706978248.13,05:09,05:09,11.67,03:12,03:12,18.78,18M~01:32:59~11:42 am,FINISH~02:22:58~12:32 pm,10:09:59 am,M,14,6,SPLIT8,05:09 min/mile,05:09 min/mile,00:05:08.57,01:27:29.44,01:27:29.44,marathon,USA,us,Citrus Heights,1706960248.13,1706978256_000223,1706978256_000224,47,+04:42.04,,HOKA Aggie Running Club,-1,,17.0
52,01:27:47.33,17M,17M,RAK5YLS6,510,510,00510,Julian Heninger,11:37:47 am,1706978266.02,05:06,05:10,11.78,03:10,03:13,18.96,18M~01:33:06~11:43 am,FINISH~02:16:45~12:26 pm,10:09:59 am,M,2,6,SPLIT8,05:06 min/mile,05:10 min/mile,00:05:05.53,01:27:47.33,01:27:47.33,marathon,USA,us,Portland,1706960266.02,1706978276_000231,1706978276_000232,48,+04:59.93,,Bowerman Track Club,4,,17.0
53,01:27:47.77,17M,17M,RXKLWDZ8,551,551,00551,Tai Smith,11:37:47 am,1706978266.46,05:07,05:10,11.76,03:11,03:13,18.93,18M~01:33:03~11:43 am,FINISH~02:16:54~12:26 pm,10:09:59 am,M,14,12,SPLIT8,05:07 min/mile,05:10 min/mile,00:05:06.11,01:27:47.77,01:27:47.77,marathon,USA,us,Glendale,1706960266.46,1706978276_000234,1706985933_000082,49,+05:00.37,,,2,,17.0
54,01:27:48.15,17M,17M,RJLZBGC4,453,453,00453,Louis Serafini,11:37:47 am,1706978266.84,05:07,05:10,11.74,03:11,03:13,18.90,18M~01:33:06~11:43 am,FINISH~02:17:09~12:27 pm,10:09:59 am,M,10,4,SPLIT8,05:07 min/mile,05:10 min/mile,00:05:06.54,01:27:48.15,01:27:48.15,marathon,USA,us,Cambridge,1706960266.84,1706978276_000237,1706978276_000238,50,+05:00.75,,,0,,17.0
55,01:27:48.58,17M,17M,RPMYZF59,492,492,00492,Malcolm Richards,11:37:48 am,1706978267.27,05:08,05:10,11.72,03:11,03:13,18.86,18M~01:33:06~11:43 am,FINISH~02:18:32~12:28 pm,10:09:59 am,M,2,6,SPLIT8,05:08 min/mile,05:10 min/mile,00:05:07.15,01:27:48.58,01:27:48.58,marathon,USA,us,Sacramento,1706960267.27,1706978276_000186,1706978276_000187,51,+05:01.18,,West Valley Track Club,-2,,17.0
56,01:27:49.04,17M,17M,RTRFWEPB,512,512,00512,Roman Kirkov,11:37:48 am,1706978267.73,05:17,05:10,11.37,03:17,03:13,18.30,18M~01:33:18~11:43 am,FINISH~02:19:15~12:29 pm,10:09:59 am,M,15,11,SPLIT8,05:17 min/mile,05:10 min/mile,00:05:16.67,01:27:49.04,01:27:49.04,marathon,USA,us,Chehalis,1706960267.73,1706978276_000240,1706985980_000035,52,+05:01.64,,,-4,,17.0
57,01:27:57.37,17M,17M,RXMAEH9T,458,458,00458,Tyler McCandless,11:37:57 am,1706978276.06,05:08,05:11,11.70,03:12,03:13,18.84,18M~01:33:21~11:43 am,FINISH~02:23:57~12:33 pm,10:09:59 am,M,10,8,SPLIT8,05:08 min/mile,05:11 min/mile,00:05:07.60,01:27:57.37,01:27:57.37,marathon,USA,us,Fort Collins,1706960276.06,1706978287_000175,1706978287_000176,53,+05:09.97,,rabbitt / Fort Collins Running Club,4,,17.0
58,01:27:58.27,17M,17M,R3M7J9KY,462,462,00462,Jonathan Aziz,11:37:57 am,1706978276.96,05:12,05:11,11.55,03:14,03:13,18.59,18M~01:33:23~11:43 am,FINISH~02:17:50~12:27 pm,10:09:59 am,M,2,15,SPLIT8,05:12 min/mile,05:11 min/mile,00:05:11.64,01:27:58.27,01:27:58.27,marathon,USA,us,Colorado Springs,1706960276.96,1706978287_000116,1706985943_000056,54,+05:10.87,,Boulder Track Club,0,,17.0
59,01:27:58.49,17M,17M,R3T5ZNRU,482,482,00482,Wesley Robinson,11:37:58 am,1706978277.18,05:13,05:11,11.51,03:15,03:13,18.53,18M~01:33:21~11:43 am,FINISH~02:18:50~12:28 pm,10:09:59 am,M,4,17,SPLIT8,05:13 min/mile,05:11 min/mile,00:05:12.75,01:27:58.49,01:27:58.49,marathon,USA,us,Denver,1706960277.18,1706978287_000178,1706985955_000050,55,+05:11.09,,,-2,,17.0
60,01:28:03.71,17M,17M,R794DGBL,442,442,00442,Jonathan Phillips,11:38:03 am,1706978282.40,05:13,05:11,11.54,03:14,03:14,18.57,18M~01:33:24~11:43 am,FINISH~02:17:49~12:27 pm,10:09:59 am,M,7,17,SPLIT8,05:13 min/mile,05:11 min/mile,00:05:12.03,01:28:03.71,01:28:03.71,marathon,USA,us,Brookline,1706960282.40,1706978292_000174,1706985939_000107,56,+05:16.31,,Heartbreakers,4,,17.0
61,01:28:05.25,17M,17M,R5MVJ9L4,437,437,00437,Charlie Sweeney,11:38:04 am,1706978283.94,05:15,05:11,11.46,03:16,03:14,18.44,18M~01:33:30~11:43 am,FINISH~02:23:15~12:33 pm,10:09:59 am,M,11,4,SPLIT8,05:15 min/mile,05:11 min/mile,00:05:14.23,01:28:05.25,01:28:05.25,marathon,USA,us,Boulder,1706960283.94,1706978292_000214,1706978292_000215,57,+05:17.85,,,2,,17.0
62,01:28:07.96,17M,17M,RXFMTRK2,593,593,00593,Dylan Marx,11:38:07 am,1706978286.65,05:19,05:12,11.30,03:19,03:14,18.18,18M~01:33:42~11:43 am,FINISH~02:21:34~12:31 pm,10:09:59 am,M,7,6,SPLIT8,05:19 min/mile,05:12 min/mile,00:05:18.71,01:28:07.96,01:28:07.96,marathon,USA,us,San Diego,1706960286.65,1706978295_000090,1706978295_000091,58,+05:20.56,,,-3,,17.0
